Date/Time,Temp(C),RH(%),Dew Point(C),Ptychostomum
11/25/19 20:12:20,22,44.11,9.22,133.09
11/25/19 20:12:40,21.9,44.26,9.18,133.34
11/25/19 20:13:00,21.96,44.23,9.22,133.47
11/25/19 20:13:20,21.98,44.17,9.22,132.33
11/25/19 20:13:40,21.99,44.17,9.23,134.11
11/25/19 20:14:00,21.99,44.14,9.22,134.36
11/25/19 20:14:20,22,44.14,9.23,134.23
11/25/19 20:14:40,21.99,44.11,9.21,134.62
11/25/19 20:15:00,21.98,44.14,9.21,134.36
11/25/19 20:15:20,21.98,44.11,9.2,135.26
11/25/19 20:15:40,21.99,44.14,9.22,134.62
11/25/19 20:16:00,21.99,44.14,9.22,135.13
11/25/19 20:16:20,21.98,44.11,9.2,135.26
11/25/19 20:16:40,21.99,44.14,9.22,135.51
11/25/19 20:17:00,21.98,44.11,9.2,135.13
11/25/19 20:17:20,22,44.11,9.22,136.16
11/25/19 20:17:40,21.98,44.11,9.2,135
11/25/19 20:18:00,21.99,44.11,9.21,136.28
11/25/19 20:18:20,21.98,44.11,9.2,135.26
11/25/19 20:18:40,21.78,44.56,9.17,136.93
11/25/19 20:19:00,21.92,44.36,9.23,137.45
11/25/19 20:19:20,21.95,44.23,9.21,136.41
11/25/19 20:19:40,21.97,44.17,9.21,136.03
11/25/19 20:20:00,21.97,44.14,9.2,136.8
11/25/19 20:20:20,21.97,44.1,9.19,135.51
11/25/19 20:20:40,21.98,44.11,9.2,136.41
11/25/19 20:21:00,21.97,44.14,9.2,136.93
11/25/19 20:21:20,21.98,44.11,9.2,137.58
11/25/19 20:21:40,21.96,44.1,9.18,137.71
11/25/19 20:22:00,21.92,44.1,9.14,136.41
11/25/19 20:22:20,21.94,44.1,9.16,135.51
11/25/19 20:22:40,21.96,44.1,9.18,136.41
11/25/19 20:23:00,21.95,44.1,9.17,136.28
11/25/19 20:23:20,21.96,44.1,9.18,136.41
11/25/19 20:23:40,21.72,44.59,9.12,136.41
11/25/19 20:24:00,21.87,44.35,9.18,136.93
11/25/19 20:24:20,21.94,44.2,9.19,137.19
11/25/19 20:24:40,21.94,44.13,9.17,136.93
11/25/19 20:25:00,21.94,44.1,9.16,137.71
11/25/19 20:25:20,21.95,44.1,9.17,137.45
11/25/19 20:25:40,21.96,44.1,9.18,137.32
11/25/19 20:26:00,21.95,44.1,9.17,137.06
11/25/19 20:26:20,21.95,44.07,9.16,137.58
11/25/19 20:26:40,21.94,44.1,9.16,138.48
11/25/19 20:27:00,21.94,44.1,9.16,138.22
11/25/19 20:27:20,21.94,44.1,9.16,138.74
11/25/19 20:27:40,21.94,44.1,9.16,137.58
11/25/19 20:28:00,21.94,44.1,9.16,138.61
11/25/19 20:28:20,21.95,44.1,9.17,138.74
11/25/19 20:28:40,21.76,44.47,9.12,138.22
11/25/19 20:29:00,21.73,44.53,9.11,139.14
11/25/19 20:29:20,21.88,44.32,9.18,140.57
11/25/19 20:29:40,21.92,44.23,9.18,139.53
11/25/19 20:30:00,21.93,44.13,9.16,139.66
11/25/19 20:30:20,21.94,44.13,9.17,140.84
11/25/19 20:30:40,21.94,44.1,9.16,139.79
11/25/19 20:31:00,21.94,44.1,9.16,139.66
11/25/19 20:31:20,21.93,44.1,9.15,140.44
11/25/19 20:31:40,21.93,44.1,9.15,139.14
11/25/19 20:32:00,21.94,44.1,9.16,140.57
11/25/19 20:32:20,21.94,44.1,9.16,140.84
11/25/19 20:32:40,21.94,44.1,9.16,140.84
11/25/19 20:33:00,21.93,44.1,9.15,140.84
11/25/19 20:33:20,21.95,44.1,9.17,140.97
11/25/19 20:33:40,21.92,44.1,9.14,141.23
11/25/19 20:34:00,21.95,44.1,9.17,142.42
11/25/19 20:34:20,21.92,44.1,9.14,141.63
11/25/19 20:34:40,21.92,44.1,9.14,140.84
11/25/19 20:35:00,21.94,44.07,9.15,142.02
11/25/19 20:35:20,21.92,44.07,9.13,141.89
11/25/19 20:35:40,21.94,44.1,9.16,141.63
11/25/19 20:36:00,21.92,44.07,9.13,143.08
11/25/19 20:36:20,21.92,44.1,9.14,142.42
11/25/19 20:36:40,21.92,44.07,9.13,141.1
11/25/19 20:37:00,21.91,44.07,9.12,141.63
11/25/19 20:37:20,21.91,44.07,9.12,142.68
11/25/19 20:37:40,21.91,44.07,9.12,142.95
11/25/19 20:38:00,21.92,44.1,9.14,143.35
11/25/19 20:38:20,21.93,44.07,9.14,143.35
11/25/19 20:38:40,21.76,44.34,9.08,143.88
11/25/19 20:39:00,21.76,44.34,9.08,144.14
11/25/19 20:39:20,21.86,44.22,9.13,144.01
11/25/19 20:39:40,21.9,44.13,9.13,143.21
11/25/19 20:40:00,21.91,44.1,9.13,144.54
11/25/19 20:40:20,21.91,44.1,9.13,144.14
11/25/19 20:40:40,21.92,44.07,9.13,143.88
11/25/19 20:41:00,21.79,44.21,9.06,144.14
11/25/19 20:41:20,21.9,44.16,9.14,145.61
11/25/19 20:41:40,21.9,44.1,9.12,144.54
11/25/19 20:42:00,21.91,44.1,9.13,143.88
11/25/19 20:42:20,21.9,44.03,9.1,145.61
11/25/19 20:42:40,21.92,44.03,9.12,144.14
11/25/19 20:43:00,21.91,44.03,9.11,145.08
11/25/19 20:43:20,21.92,44.03,9.12,145.61
11/25/19 20:43:40,21.91,44.03,9.11,145.21
11/25/19 20:44:00,21.92,44.03,9.12,145.48
11/25/19 20:44:20,21.91,44.03,9.11,145.48
11/25/19 20:44:40,21.9,44.03,9.1,145.88
11/25/19 20:45:00,21.92,44.03,9.12,144.94
11/25/19 20:45:20,21.92,44.03,9.12,145.08
11/25/19 20:45:40,21.9,44.03,9.1,144.81
11/25/19 20:46:00,21.91,44.03,9.11,145.88
11/25/19 20:46:20,21.9,44.03,9.1,145.48
11/25/19 20:46:40,21.9,44.03,9.1,145.34
11/25/19 20:47:00,21.9,44.03,9.1,146.15
11/25/19 20:47:20,21.9,44.03,9.1,147.23
11/25/19 20:47:40,21.9,44.03,9.1,148.17
11/25/19 20:48:00,21.91,44.03,9.11,146.82
11/25/19 20:48:20,21.92,44.03,9.12,146.28
11/25/19 20:48:40,21.81,44.15,9.06,146.96
11/25/19 20:49:00,21.88,44.09,9.1,147.09
11/25/19 20:49:20,21.9,44.03,9.1,147.5
11/25/19 20:49:40,21.89,44.03,9.09,147.23
11/25/19 20:50:00,21.92,44.03,9.12,146.96
11/25/19 20:50:20,21.9,44,9.09,148.31
11/25/19 20:50:40,21.9,44,9.09,147.77
11/25/19 20:51:00,21.89,44,9.08,147.9
11/25/19 20:51:20,21.9,44,9.09,147.77
11/25/19 20:51:40,21.9,44,9.09,147.36
11/25/19 20:52:00,21.9,44.03,9.1,148.04
11/25/19 20:52:20,21.9,44,9.09,148.31
11/25/19 20:52:40,21.71,44.3,9.02,146.96
11/25/19 20:53:00,21.83,44.15,9.08,148.31
11/25/19 20:53:20,21.87,44.06,9.08,147.77
11/25/19 20:53:40,21.89,44.03,9.09,148.72
11/25/19 20:54:00,21.88,44.03,9.08,147.5
11/25/19 20:54:20,21.88,44,9.07,148.44
11/25/19 20:54:40,21.89,43.97,9.07,149.26
11/25/19 20:55:00,21.91,44,9.1,148.85
11/25/19 20:55:20,21.9,44,9.09,148.72
11/25/19 20:55:40,21.9,43.97,9.08,148.99
11/25/19 20:56:00,21.88,43.97,9.06,149.4
11/25/19 20:56:20,21.88,43.97,9.06,147.77
11/25/19 20:56:40,21.89,43.97,9.07,150.76
11/25/19 20:57:00,21.9,44,9.09,149.4
11/25/19 20:57:20,21.87,43.96,9.05,150.08
11/25/19 20:57:40,21.88,43.97,9.06,149.53
11/25/19 20:58:00,21.88,43.97,9.06,150.62
11/25/19 20:58:20,21.88,43.97,9.06,150.35
11/25/19 20:58:40,21.88,43.97,9.06,150.08
11/25/19 20:59:00,21.65,44.39,8.99,150.62
11/25/19 20:59:20,21.62,44.51,9.01,149.26
11/25/19 20:59:40,21.78,44.24,9.06,150.9
11/25/19 21:00:00,21.83,44.09,9.06,151.45
11/25/19 21:00:20,21.86,44.03,9.06,150.35
11/25/19 21:00:40,21.86,43.99,9.05,151.31
11/25/19 21:01:00,21.86,43.99,9.05,151.17
11/25/19 21:01:20,21.85,43.96,9.03,151.31
11/25/19 21:01:40,21.87,43.96,9.05,151.45
11/25/19 21:02:00,21.87,43.96,9.05,151.03
11/25/19 21:02:20,21.87,43.96,9.05,152
11/25/19 21:02:40,21.87,44.03,9.07,151.45
11/25/19 21:03:00,21.87,43.96,9.05,151.58
11/25/19 21:03:20,21.87,44,9.06,150.62
11/25/19 21:03:40,21.86,43.99,9.05,151.45
11/25/19 21:04:00,21.86,43.99,9.05,151.31
11/25/19 21:04:20,21.86,43.99,9.05,152
11/25/19 21:04:40,21.87,43.96,9.05,151.86
11/25/19 21:05:00,21.86,43.96,9.04,152.27
11/25/19 21:05:20,21.86,43.96,9.04,152.13
11/25/19 21:05:40,21.85,43.96,9.03,152.41
11/25/19 21:06:00,21.86,43.96,9.04,152.82
11/25/19 21:06:20,21.85,43.99,9.04,152.41
11/25/19 21:06:40,21.86,43.96,9.04,153.24
11/25/19 21:07:00,21.87,43.96,9.05,153.79
11/25/19 21:07:20,21.85,43.99,9.04,154.07
11/25/19 21:07:40,21.86,44.03,9.06,154.63
11/25/19 21:08:00,21.85,43.99,9.04,154.9
11/25/19 21:08:20,21.86,43.96,9.04,153.79
11/25/19 21:08:40,21.86,43.99,9.05,153.93
11/25/19 21:09:00,21.78,44.08,9.01,153.51
11/25/19 21:09:20,21.81,44.09,9.04,154.76
11/25/19 21:09:40,21.84,44.02,9.04,156.02
11/25/19 21:10:00,21.85,44.03,9.05,155.04
11/25/19 21:10:20,21.86,44.03,9.06,154.76
11/25/19 21:10:40,21.84,44.02,9.04,155.18
11/25/19 21:11:00,21.85,43.99,9.04,155.74
11/25/19 21:11:20,21.84,43.99,9.03,155.6
11/25/19 21:11:40,21.72,44.17,8.98,155.74
11/25/19 21:12:00,21.81,44.09,9.04,155.88
11/25/19 21:12:20,21.83,44.02,9.03,155.46
11/25/19 21:12:40,21.84,44.02,9.04,156.3
11/25/19 21:13:00,21.84,43.99,9.03,160.26
11/25/19 21:13:20,21.85,43.99,9.04,159.83
11/25/19 21:13:40,21.7,44.2,8.98,158.55
11/25/19 21:14:00,21.8,44.08,9.03,159.97
11/25/19 21:14:20,21.83,44.02,9.03,160.54
11/25/19 21:14:40,21.84,44.02,9.04,158.55
11/25/19 21:15:00,21.84,43.99,9.03,160.68
11/25/19 21:15:20,21.85,44.03,9.05,161.11
11/25/19 21:15:40,21.83,43.99,9.02,161.83
11/25/19 21:16:00,21.85,44.03,9.05,161.97
11/25/19 21:16:20,21.84,43.96,9.02,161.83
11/25/19 21:16:40,21.84,44.02,9.04,162.54
11/25/19 21:17:00,21.84,43.96,9.02,161.68
11/25/19 21:17:20,21.84,44.02,9.04,161.68
11/25/19 21:17:40,21.84,43.99,9.03,162.26
11/25/19 21:18:00,21.84,43.99,9.03,161.25
11/25/19 21:18:20,21.84,43.99,9.03,161.97
11/25/19 21:18:40,21.82,43.99,9.01,161.4
11/25/19 21:19:00,21.82,44.02,9.03,161.11
11/25/19 21:19:20,21.6,44.51,8.99,162.83
11/25/19 21:19:40,21.76,44.27,9.05,163.12
11/25/19 21:20:00,21.8,44.12,9.04,162.4
11/25/19 21:20:20,21.82,44.05,9.04,163.55
11/25/19 21:20:40,21.81,44.02,9.02,164.42
11/25/19 21:21:00,21.83,44.02,9.03,162.69
11/25/19 21:21:20,21.81,44.02,9.02,163.26
11/25/19 21:21:40,21.82,44.02,9.03,164.13
11/25/19 21:22:00,21.82,44.02,9.03,164.85
11/25/19 21:22:20,21.83,44.02,9.03,164.71
11/25/19 21:22:40,21.82,44.02,9.03,163.41
11/25/19 21:23:00,21.81,44.02,9.02,165.58
11/25/19 21:23:20,21.81,44.02,9.02,165.87
11/25/19 21:23:40,21.82,44.02,9.03,164.56
11/25/19 21:24:00,21.82,44.02,9.03,164.71
11/25/19 21:24:20,21.82,43.99,9.01,165.15
11/25/19 21:24:40,21.82,44.02,9.03,165
11/25/19 21:25:00,21.83,44.02,9.03,164.56
11/25/19 21:25:20,21.82,44.02,9.03,164.71
11/25/19 21:25:40,21.84,43.99,9.03,166.6
11/25/19 21:26:00,21.84,43.99,9.03,165.15
11/25/19 21:26:20,21.82,43.99,9.01,165
11/25/19 21:26:40,21.83,44.02,9.03,165.73
11/25/19 21:27:00,21.82,44.02,9.03,165.87
11/25/19 21:27:20,21.83,43.99,9.02,167.04
11/25/19 21:27:40,21.82,44.02,9.03,165.58
11/25/19 21:28:00,21.83,44.02,9.03,166.6
11/25/19 21:28:20,21.84,44.02,9.04,167.19
11/25/19 21:28:40,21.83,43.99,9.02,166.6
11/25/19 21:29:00,21.78,44.02,8.99,166.02
11/25/19 21:29:20,21.82,44.02,9.03,166.75
11/25/19 21:29:40,21.82,44.02,9.03,166.75
11/25/19 21:30:00,21.83,44.02,9.03,167.04
11/25/19 21:30:20,21.82,44.02,9.03,168.36
11/25/19 21:30:40,21.8,43.99,9,168.8
11/25/19 21:31:00,21.82,44.02,9.03,167.33
11/25/19 21:31:20,21.81,44.02,9.02,167.77
11/25/19 21:31:40,21.82,43.99,9.01,167.33
11/25/19 21:32:00,21.81,43.99,9,168.66
11/25/19 21:32:20,21.82,44.02,9.03,167.92
11/25/19 21:32:40,21.72,44.11,8.96,168.07
11/25/19 21:33:00,21.8,44.08,9.03,167.77
11/25/19 21:33:20,21.8,44.02,9.01,168.36
11/25/19 21:33:40,21.82,44.02,9.03,169.39
11/25/19 21:34:00,21.82,44.02,9.03,169.39
11/25/19 21:34:20,21.82,44.02,9.03,168.66
11/25/19 21:34:40,21.82,44.02,9.03,168.51
11/25/19 21:35:00,21.8,43.99,9,168.36
11/25/19 21:35:20,21.81,43.99,9,167.63
11/25/19 21:35:40,21.82,43.99,9.01,168.66
11/25/19 21:36:00,21.8,43.99,9,167.92
11/25/19 21:36:20,21.8,43.99,9,168.95
11/25/19 21:36:40,21.78,43.99,8.98,169.69
11/25/19 21:37:00,21.8,43.96,8.98,169.25
11/25/19 21:37:20,21.8,43.99,9,169.25
11/25/19 21:37:40,21.8,43.99,9,169.1
11/25/19 21:38:00,21.81,43.96,8.99,169.99
11/25/19 21:38:20,21.8,43.96,8.98,171.62
11/25/19 21:38:40,21.81,43.99,9,170.73
11/25/19 21:39:00,21.6,44.32,8.92,168.8
11/25/19 21:39:20,21.73,44.17,8.99,170.13
11/25/19 21:39:40,21.76,44.05,8.98,170.43
11/25/19 21:40:00,21.76,44.02,8.97,170.28
11/25/19 21:40:20,21.79,43.99,8.99,170.13
11/25/19 21:40:40,21.78,43.99,8.98,170.88
11/25/19 21:41:00,21.79,43.99,8.99,171.62
11/25/19 21:41:20,21.8,43.99,9,172.07
11/25/19 21:41:40,21.8,43.99,9,171.47
11/25/19 21:42:00,21.79,43.95,8.98,171.62
11/25/19 21:42:20,21.79,43.95,8.98,172.67
11/25/19 21:42:40,21.79,43.99,8.99,171.47
11/25/19 21:43:00,21.78,43.99,8.98,171.77
11/25/19 21:43:20,21.79,43.95,8.98,172.52
11/25/19 21:43:40,21.78,43.99,8.98,171.92
11/25/19 21:44:00,21.78,43.95,8.97,172.22
11/25/19 21:44:20,21.78,43.99,8.98,172.52
11/25/19 21:44:40,21.77,43.95,8.96,172.07
11/25/19 21:45:00,21.78,43.95,8.97,172.37
11/25/19 21:45:20,21.77,43.95,8.96,173.87
11/25/19 21:45:40,21.78,43.99,8.98,173.57
11/25/19 21:46:00,21.78,43.95,8.97,175.83
11/25/19 21:46:20,21.76,43.98,8.96,174.77
11/25/19 21:46:40,21.77,43.98,8.97,175.07
11/25/19 21:47:00,21.77,44.02,8.98,174.92
11/25/19 21:47:20,21.76,43.98,8.96,175.98
11/25/19 21:47:40,21.77,43.95,8.96,176.59
11/25/19 21:48:00,21.76,43.95,8.95,175.22
11/25/19 21:48:20,21.76,43.98,8.96,175.37
11/25/19 21:48:40,21.76,43.98,8.96,175.22
11/25/19 21:49:00,21.58,44.32,8.91,175.22
11/25/19 21:49:20,21.71,44.17,8.98,176.74
11/25/19 21:49:40,21.74,44.05,8.96,176.13
11/25/19 21:50:00,21.75,44.01,8.96,176.13
11/25/19 21:50:20,21.77,44.02,8.98,176.28
11/25/19 21:50:40,21.76,43.98,8.96,176.89
11/25/19 21:51:00,21.76,43.98,8.96,177.65
11/25/19 21:51:20,21.76,43.98,8.96,176.59
11/25/19 21:51:40,21.76,43.95,8.95,178.42
11/25/19 21:52:00,21.76,44.02,8.97,176.59
11/25/19 21:52:20,21.74,43.98,8.94,177.35
11/25/19 21:52:40,21.76,43.98,8.96,179.19
11/25/19 21:53:00,21.74,43.98,8.94,177.5
11/25/19 21:53:20,21.75,44.01,8.96,176.74
11/25/19 21:53:40,21.76,43.98,8.96,177.81
11/25/19 21:54:00,21.76,43.95,8.95,179.03
11/25/19 21:54:20,21.74,43.98,8.94,178.11
11/25/19 21:54:40,21.76,44.02,8.97,178.27
11/25/19 21:55:00,21.74,43.95,8.93,178.27
11/25/19 21:55:20,21.75,43.95,8.94,178.73
11/25/19 21:55:40,21.76,43.98,8.96,179.49
11/25/19 21:56:00,21.76,43.98,8.96,177.81
11/25/19 21:56:20,21.75,43.95,8.94,179.49
11/25/19 21:56:40,21.75,43.95,8.94,179.95
11/25/19 21:57:00,21.75,43.95,8.94,179.03
11/25/19 21:57:20,21.74,43.95,8.93,179.34
11/25/19 21:57:40,21.75,43.95,8.94,180.26
11/25/19 21:58:00,21.74,43.95,8.93,180.42
11/25/19 21:58:20,21.74,43.95,8.93,180.57
11/25/19 21:58:40,21.74,43.95,8.93,182.59
11/25/19 21:59:00,21.51,44.44,8.88,181.19
11/25/19 21:59:20,21.66,44.2,8.94,181.66
11/25/19 21:59:40,21.71,44.07,8.94,182.43
11/25/19 22:00:00,21.73,44.01,8.94,180.57
11/25/19 22:00:20,21.73,44.01,8.94,184.78
11/25/19 22:00:40,21.74,44.01,8.95,184.78
11/25/19 22:01:00,21.73,43.98,8.93,185.09
11/25/19 22:01:20,21.74,43.98,8.94,186.98
11/25/19 22:01:40,21.74,43.98,8.94,183.84
11/25/19 22:02:00,21.74,43.98,8.94,187.14
11/25/19 22:02:20,21.74,43.98,8.94,186.67
11/25/19 22:02:40,21.73,43.98,8.93,186.67
11/25/19 22:03:00,21.74,43.95,8.93,188.57
11/25/19 22:03:20,21.75,43.95,8.94,187.46
11/25/19 22:03:40,21.74,43.95,8.93,185.72
11/25/19 22:04:00,21.73,43.95,8.92,187.78
11/25/19 22:04:20,21.73,43.95,8.92,188.73
11/25/19 22:04:40,21.67,44,8.88,187.94
11/25/19 22:05:00,21.72,44.01,8.93,186.98
11/25/19 22:05:20,21.74,43.98,8.94,187.78
11/25/19 22:05:40,21.74,43.98,8.94,188.41
11/25/19 22:06:00,21.74,43.95,8.93,189.37
11/25/19 22:06:20,21.74,43.95,8.93,191.29
11/25/19 22:06:40,21.74,43.95,8.93,190.49
11/25/19 22:07:00,21.75,43.95,8.94,190.17
11/25/19 22:07:20,21.76,43.95,8.95,190.49
11/25/19 22:07:40,21.74,43.95,8.93,190.81
11/25/19 22:08:00,21.72,43.95,8.91,191.13
11/25/19 22:08:20,21.73,43.95,8.92,190.01
11/25/19 22:08:40,21.73,43.95,8.92,191.29
11/25/19 22:09:00,21.49,44.43,8.86,192.42
11/25/19 22:09:20,21.45,44.59,8.88,191.94
11/25/19 22:09:40,21.61,44.25,8.91,192.42
11/25/19 22:10:00,21.67,44.07,8.9,192.26
11/25/19 22:10:20,21.7,44.01,8.91,191.78
11/25/19 22:10:40,21.72,44.01,8.93,193.88
11/25/19 22:11:00,21.71,43.95,8.9,193.72
11/25/19 22:11:20,21.7,43.94,8.89,195.19
11/25/19 22:11:40,21.7,43.98,8.9,195.84
11/25/19 22:12:00,21.72,43.95,8.91,196.99
11/25/19 22:12:20,21.72,43.95,8.91,197.65
11/25/19 22:12:40,21.72,43.95,8.91,197.98
11/25/19 22:13:00,21.72,43.95,8.91,198.14
11/25/19 22:13:20,21.71,43.95,8.9,199.3
11/25/19 22:13:40,21.71,43.95,8.9,199.97
11/25/19 22:14:00,21.7,43.94,8.89,200.8
11/25/19 22:14:20,21.71,43.95,8.9,201.64
11/25/19 22:14:40,21.72,43.91,8.9,201.3
11/25/19 22:15:00,21.71,43.95,8.9,203.99
11/25/19 22:15:20,21.71,43.95,8.9,203.32
11/25/19 22:15:40,21.71,43.91,8.89,202.81
11/25/19 22:16:00,21.72,43.91,8.9,202.98
11/25/19 22:16:20,21.7,43.91,8.88,204.5
11/25/19 22:16:40,21.7,43.91,8.88,204.67
11/25/19 22:17:00,21.7,43.91,8.88,203.49
11/25/19 22:17:20,21.7,43.91,8.88,203.49
11/25/19 22:17:40,21.72,43.95,8.91,203.32
11/25/19 22:18:00,21.5,44.31,8.83,203.65
11/25/19 22:18:20,21.66,44.13,8.92,202.14
11/25/19 22:18:40,21.62,44.03,8.85,203.32
11/25/19 22:19:00,21.68,44.01,8.89,204.67
11/25/19 22:19:20,21.69,43.94,8.88,204.33
11/25/19 22:19:40,21.7,43.94,8.89,204.33
11/25/19 22:20:00,21.69,43.94,8.88,204.16
11/25/19 22:20:20,21.67,43.94,8.86,203.65
11/25/19 22:20:40,21.7,43.91,8.88,205.18
11/25/19 22:21:00,21.7,43.91,8.88,205.86
11/25/19 22:21:20,21.69,43.88,8.86,205.52
11/25/19 22:21:40,21.7,43.88,8.87,205.86
11/25/19 22:22:00,21.68,43.88,8.85,206.71
11/25/19 22:22:20,21.7,43.88,8.87,208.42
11/25/19 22:22:40,21.69,43.88,8.86,206.71
11/25/19 22:23:00,21.7,43.91,8.88,206.37
11/25/19 22:23:20,21.46,44.37,8.81,206.54
11/25/19 22:23:40,21.62,44.13,8.88,206.2
11/25/19 22:24:00,21.66,43.97,8.86,207.56
11/25/19 22:24:20,21.7,43.94,8.89,207.73
11/25/19 22:24:40,21.7,43.91,8.88,207.73
11/25/19 22:25:00,21.7,43.91,8.88,208.59
11/25/19 22:25:20,21.7,43.88,8.87,208.25
11/25/19 22:25:40,21.71,43.88,8.88,208.25
11/25/19 22:26:00,21.48,44.3,8.81,209.11
11/25/19 22:26:20,21.63,44.1,8.88,209.11
11/25/19 22:26:40,21.67,43.97,8.87,209.8
11/25/19 22:27:00,21.68,43.91,8.86,209.8
11/25/19 22:27:20,21.69,43.88,8.86,209.97
11/25/19 22:27:40,21.7,43.88,8.87,209.11
11/25/19 22:28:00,21.7,43.88,8.87,210.32
11/25/19 22:28:20,21.7,43.88,8.87,211.01
11/25/19 22:28:40,21.7,43.88,8.87,212.23
11/25/19 22:29:00,21.56,44.06,8.8,211.01
11/25/19 22:29:20,21.66,43.97,8.86,211.53
11/25/19 22:29:40,21.67,43.94,8.86,212.57
11/25/19 22:30:00,21.69,43.88,8.86,211.88
11/25/19 22:30:20,21.7,43.88,8.87,213.8
11/25/19 22:30:40,21.68,43.88,8.85,212.57
11/25/19 22:31:00,21.69,43.85,8.85,211.01
11/25/19 22:31:20,21.68,43.85,8.84,211.36
11/25/19 22:31:40,21.71,43.82,8.86,212.57
11/25/19 22:32:00,21.68,43.85,8.84,213.97
11/25/19 22:32:20,21.68,43.85,8.84,211.7
11/25/19 22:32:40,21.68,43.81,8.83,215.2
11/25/19 22:33:00,21.68,43.81,8.83,213.45
11/25/19 22:33:20,21.68,43.81,8.83,212.75
11/25/19 22:33:40,21.68,43.81,8.83,213.27
11/25/19 22:34:00,21.68,43.81,8.83,214.32
11/25/19 22:34:20,21.68,43.81,8.83,217.15
11/25/19 22:34:40,21.68,43.81,8.83,216.44
11/25/19 22:35:00,21.68,43.81,8.83,217.68
11/25/19 22:35:20,21.68,43.81,8.83,215.91
11/25/19 22:35:40,21.68,43.81,8.83,215.2
11/25/19 22:36:00,21.68,43.81,8.83,216.26
11/25/19 22:36:20,21.69,43.81,8.84,219.11
11/25/19 22:36:40,21.68,43.78,8.82,216.26
11/25/19 22:37:00,21.57,43.93,8.77,218.21
11/25/19 22:37:20,21.65,43.87,8.82,217.32
11/25/19 22:37:40,21.65,43.81,8.8,217.68
11/25/19 22:38:00,21.66,43.81,8.81,220
11/25/19 22:38:20,21.67,43.81,8.82,219.82
11/25/19 22:38:40,21.68,43.81,8.83,218.75
11/25/19 22:39:00,21.58,43.87,8.75,219.82
11/25/19 22:39:20,21.64,43.87,8.81,220.18
11/25/19 22:39:40,21.66,43.81,8.81,218.93
11/25/19 22:40:00,21.65,43.78,8.79,220.36
11/25/19 22:40:20,21.67,43.78,8.81,220.18
11/25/19 22:40:40,21.66,43.78,8.8,219.82
11/25/19 22:41:00,21.68,43.78,8.82,223.24
11/25/19 22:41:20,21.67,43.78,8.81,221.44
11/25/19 22:41:40,21.66,43.78,8.8,222.7
11/25/19 22:42:00,21.65,43.75,8.78,222.34
11/25/19 22:42:20,21.66,43.75,8.79,223.79
11/25/19 22:42:40,21.68,43.75,8.81,225.98
11/25/19 22:43:00,21.66,43.78,8.8,226.16
11/25/19 22:43:20,21.65,43.75,8.78,227.26
11/25/19 22:43:40,21.66,43.75,8.79,229.85
11/25/19 22:44:00,21.64,43.74,8.77,229.85
11/25/19 22:44:20,21.65,43.75,8.78,233.59
11/25/19 22:44:40,21.64,43.74,8.77,234.34
11/25/19 22:45:00,21.65,43.75,8.78,233.03
11/25/19 22:45:20,21.65,43.75,8.78,237.57
11/25/19 22:45:40,21.66,43.75,8.79,238.72
11/25/19 22:46:00,21.66,43.75,8.79,239.29
11/25/19 22:46:20,21.66,43.75,8.79,241.03
11/25/19 22:46:40,21.67,43.75,8.8,243.16
11/25/19 22:47:00,21.66,43.71,8.78,241.99
11/25/19 22:47:20,21.67,43.72,8.79,241.22
11/25/19 22:47:40,21.66,43.71,8.78,242.38
11/25/19 22:48:00,21.67,43.72,8.79,244.91
11/25/19 22:48:20,21.68,43.72,8.79,242.77
11/25/19 22:48:40,21.66,43.71,8.78,243.35
11/25/19 22:49:00,21.65,43.68,8.76,245.5
11/25/19 22:49:20,21.46,44.11,8.73,245.9
11/25/19 22:49:40,21.6,43.93,8.8,246.09
11/25/19 22:50:00,21.64,43.81,8.79,247.08
11/25/19 22:50:20,21.64,43.74,8.77,247.67
11/25/19 22:50:40,21.66,43.71,8.78,247.67
11/25/19 22:51:00,21.66,43.71,8.78,248.07
11/25/19 22:51:20,21.66,43.68,8.77,252.05
11/25/19 22:51:40,21.67,43.68,8.77,250.65
11/25/19 22:52:00,21.66,43.68,8.77,250.45
11/25/19 22:52:20,21.67,43.68,8.77,247.67
11/25/19 22:52:40,21.67,43.68,8.77,247.47
11/25/19 22:53:00,21.66,43.68,8.77,250.05
11/25/19 22:53:20,21.65,43.68,8.76,249.65
11/25/19 22:53:40,21.65,43.68,8.76,251.65
11/25/19 22:54:00,21.66,43.68,8.77,252.65
11/25/19 22:54:20,21.66,43.68,8.77,252.65
11/25/19 22:54:40,21.66,43.68,8.77,253.06
11/25/19 22:55:00,21.54,43.8,8.7,253.26
11/25/19 22:55:20,21.63,43.74,8.76,253.66
11/25/19 22:55:40,21.63,43.68,8.74,255.08
11/25/19 22:56:00,21.65,43.68,8.76,256.09
11/25/19 22:56:20,21.66,43.65,8.75,257.32
11/25/19 22:56:40,21.66,43.65,8.75,256.5
11/25/19 22:57:00,21.65,43.65,8.74,258.14
11/25/19 22:57:20,21.65,43.62,8.73,259.37
11/25/19 22:57:40,21.65,43.65,8.74,257.32
11/25/19 22:58:00,21.65,43.65,8.74,261.23
11/25/19 22:58:20,21.66,43.65,8.75,263.72
11/25/19 22:58:40,21.65,43.65,8.74,262.26
11/25/19 22:59:00,21.65,43.65,8.74,264.56
